,time,ID,01VCU_Tx_trqMCURL,02VCU_Tx_nMCURL,03VCU_Tx_stMCURLKeyOn,04VCU_Tx_stMCURLActDischrg,05VCU_Tx_stMCURLActSC,06VCU_Tx_stMCURLReq,07VCU_Tx_stMCUCRLMod,08VCU_Tx_stMCURLTrqFlg,09VCU_Tx_stMCURLNFlg,10VCU_Tx_ctRolling7,11VCU_Tx_numChkS7
782,446.018172,514,30000,38268,1,0,0,1,0,0,0,5,123
783,446.58820199999997,514,30000,38268,1,0,0,1,0,0,0,14,235
784,447.15817300000003,514,30000,38268,1,0,0,1,0,0,0,7,91
785,447.728183,514,30000,38268,1,0,0,1,0,0,0,0,203
786,448.298154,514,30000,38268,1,0,0,1,0,0,0,9,59
787,448.868204,514,30000,38268,1,0,0,1,0,0,0,2,171
788,449.438185,514,30000,38268,1,0,0,1,0,0,0,11,27
789,450.00813700000003,514,30000,38268,1,0,0,1,0,0,0,4,139
790,450.578154,514,30000,38268,1,0,0,1,0,0,0,13,251
791,451.14814,514,30000,38268,1,0,0,1,0,0,0,6,107
792,451.718142,514,30000,38268,1,0,0,1,0,0,0,15,219
793,452.28814900000003,514,30000,38268,1,0,0,1,0,0,0,8,75
794,452.858101,514,30000,38268,1,0,0,1,0,0,0,1,187
795,453.428137,514,30000,38268,1,0,0,1,0,0,0,10,43
796,453.998129,514,30000,38268,1,0,0,1,0,0,0,3,155
797,454.568134,514,30000,38268,1,0,0,1,0,0,0,12,11
798,455.138103,514,30000,38268,1,0,0,1,0,0,0,5,123
799,455.70809,514,30000,38268,1,0,0,1,0,0,0,14,235
800,456.27811399999996,514,30000,38268,1,0,0,1,0,0,0,7,91
801,456.84807800000004,514,30000,38268,1,0,0,1,0,0,0,0,203
802,457.41807800000004,514,30000,38268,1,0,0,1,0,0,0,9,59
803,457.988066,514,30000,38268,1,0,0,1,0,0,0,2,171
804,458.558092,514,30000,38268,1,0,0,1,0,0,0,11,27
805,459.128079,514,30000,38268,1,0,0,1,0,0,0,4,139
806,459.698084,514,30000,38268,1,0,0,1,0,0,0,13,251
807,460.268067,514,30000,38268,1,0,0,1,0,0,0,6,107
808,460.838075,514,30000,38268,1,0,0,1,0,0,0,15,219
809,461.40804699999995,514,30000,38268,1,0,0,1,0,0,0,8,75
810,461.97804299999996,514,30000,38268,1,0,0,1,0,0,0,1,187
811,462.54802800000004,514,30000,38268,1,0,0,1,0,0,0,10,43
812,463.118041,514,30000,38268,1,0,0,1,0,0,0,3,155
813,463.68802999999997,514,30000,38268,1,0,0,1,0,0,0,12,11
814,464.25803600000006,514,30000,38268,1,0,0,1,0,0,0,5,123
815,464.82803600000005,514,30000,38268,1,0,0,1,0,0,0,14,235
816,465.398004,514,30000,38268,1,0,0,1,0,0,0,7,91
817,465.96799500000003,514,30000,38268,1,0,0,1,0,0,0,0,203
818,466.53799000000004,514,30000,38268,1,0,0,1,0,0,0,9,59
819,467.10801,514,30000,38268,1,0,0,1,0,0,0,2,171
820,467.67800700000004,514,30000,38268,1,0,0,1,0,0,0,11,27
821,468.247996,514,30000,38268,1,0,0,1,0,0,0,4,139
822,468.818008,514,30000,38268,1,0,0,1,0,0,0,13,251
823,469.387983,514,30000,38268,1,0,0,1,0,0,0,6,107
824,469.95797999999996,514,30000,38268,1,0,0,1,0,0,0,15,219
825,470.52798600000006,514,30000,38268,1,0,0,1,0,0,0,8,75
826,471.097963,514,30000,38268,1,0,0,1,0,0,0,1,187
827,471.667985,514,30000,38268,1,0,0,1,0,0,0,10,43
828,472.237953,514,30000,38268,1,0,0,1,0,0,0,3,155
829,472.80795599999993,514,30000,38268,1,0,0,1,0,0,0,12,11
830,473.377956,514,30000,38268,1,0,0,1,0,0,0,5,123
831,473.94793200000004,514,30000,38268,1,0,0,1,0,0,0,14,235
832,474.51794900000004,514,30000,38268,1,0,0,1,0,0,0,7,91
833,475.087947,514,30000,38268,1,0,0,1,0,0,0,0,203
834,475.65795,514,30000,38268,1,0,0,1,0,0,0,9,59
835,476.227916,514,30000,38268,1,0,0,1,0,0,0,2,171
836,476.79792199999997,514,30000,38268,1,0,0,1,0,0,0,11,27
837,477.367907,514,30000,38268,1,0,0,1,0,0,0,4,139
838,477.937899,514,30000,38268,1,0,0,1,0,0,0,13,251
839,478.507885,514,30000,38268,1,0,0,1,0,0,0,6,107
840,479.07792699999993,514,30000,38268,1,0,0,1,0,0,0,15,219
841,479.64791900000006,514,30000,38268,1,0,0,1,0,0,0,8,75
842,480.21787800000004,514,30000,38268,1,0,0,1,0,0,0,1,187
843,480.787879,514,30000,38268,1,0,0,1,0,0,0,10,43
844,481.35788499999995,514,30000,38268,1,0,0,1,0,0,0,3,155
845,481.92790199999996,514,30000,38268,1,0,0,1,0,0,0,12,11
846,482.49786900000004,514,30000,38268,1,0,0,1,0,0,0,5,123
847,483.06786900000003,514,30000,38268,1,0,0,1,0,0,0,14,235
848,483.637854,514,30000,38268,1,0,0,1,0,0,0,7,91
849,484.20787699999994,514,30000,38268,1,0,0,1,0,0,0,0,203
850,484.777851,514,30000,38268,1,0,0,1,0,0,0,9,59
851,485.34785,514,30001,38268,1,0,0,1,0,0,0,2,171
852,485.917821,514,30010,38268,1,0,0,1,0,0,0,11,27
853,486.48783399999996,514,30012,38268,1,0,0,1,0,0,0,4,139
854,487.05784400000016,514,30011,38268,1,0,0,1,0,0,0,13,251
855,487.627817,514,30013,38268,1,0,0,1,0,0,0,6,107
856,488.197821,514,30014,38268,1,0,0,1,0,0,0,15,219
857,488.767817,514,30016,38268,1,0,0,1,0,0,0,8,75
858,489.33782699999995,514,30014,38268,1,0,0,1,0,0,0,1,187
859,489.907805,514,30015,38268,1,0,0,1,0,0,0,10,43
860,490.477788,514,30016,38268,1,0,0,1,0,0,0,3,155
861,491.04781799999995,514,30016,38268,1,0,0,1,0,0,0,12,11
862,491.61779299999995,514,30015,38268,1,0,0,1,0,0,0,5,123
863,492.187782,514,30016,38268,1,0,0,1,0,0,0,14,235
864,492.757761,514,30017,38268,1,0,0,1,0,0,0,6,107
865,493.32780199999996,514,30016,38268,1,0,0,1,0,0,0,0,203
866,493.89779000000004,514,30015,38268,1,0,0,1,0,0,0,9,59
867,494.46777099999997,514,30016,38268,1,0,0,1,0,0,0,2,171
868,495.037774,514,30014,38268,1,0,0,1,0,0,0,11,27
869,495.607758,514,30013,38268,1,0,0,1,0,0,0,4,139
870,496.17773600000004,514,30015,38268,1,0,0,1,0,0,0,13,251
871,496.747788,514,30018,38268,1,0,0,1,0,0,0,6,107
872,497.31777800000003,514,30023,38268,1,0,0,1,0,0,0,15,219
873,497.887746,514,30037,38268,1,0,0,1,0,0,0,8,75
874,498.45773399999996,514,30037,38268,1,0,0,1,0,0,0,1,187
875,499.02774500000004,514,30037,38268,1,0,0,1,0,0,0,10,43
876,499.597721,514,30042,38268,1,0,0,1,0,0,0,3,155
877,500.167713,514,30042,38268,1,0,0,1,0,0,0,12,11
878,500.73772,514,30044,38268,1,0,0,1,0,0,0,5,123
879,501.30771799999997,514,30054,38268,1,0,0,1,0,0,0,14,235
880,501.877717,514,30098,38268,1,0,0,1,0,0,0,7,91
881,502.44772800000004,514,30097,38268,1,0,0,1,0,0,0,0,203
882,503.01769299999995,514,30098,38268,1,0,0,1,0,0,0,9,59
883,503.58769400000006,514,30098,38268,1,0,0,1,0,0,0,2,171
884,504.157688,514,30110,38268,1,0,0,1,0,0,0,11,27
885,504.727671,514,30115,38268,1,0,0,1,0,0,0,4,139
886,505.29768099999995,514,30117,38268,1,0,0,1,0,0,0,13,251
887,505.86768600000005,514,30321,38268,1,0,0,1,0,0,0,6,107
888,506.437678,514,30383,38268,1,0,0,1,0,0,0,15,219
889,507.007653,514,30400,38268,1,0,0,1,0,0,0,8,75
890,507.577669,514,30411,38268,1,0,0,1,0,0,0,1,187
891,508.14766,514,30437,38268,1,0,0,1,0,0,0,10,43
892,508.71765700000003,514,30461,38268,1,0,0,1,0,0,0,3,155
893,509.28764400000006,514,30513,38268,1,0,0,1,0,0,0,12,11
894,509.857682,514,30510,38268,1,0,0,1,0,0,0,5,123
895,510.427653,514,30515,38268,1,0,0,1,0,0,0,14,235
896,510.997621,514,30514,38268,1,0,0,1,0,0,0,7,91
897,511.56763,514,30515,38268,1,0,0,1,0,0,0,0,203
898,512.137616,514,30515,38268,1,0,0,1,0,0,0,9,59
899,512.707631,514,30514,38268,1,0,0,1,0,0,0,2,171
900,513.2776,514,30514,38268,1,0,0,1,0,0,0,11,27
901,513.847611,514,30355,38268,1,0,0,1,0,0,0,4,139
902,514.417613,514,30312,38268,1,0,0,1,0,0,0,13,251
903,514.987619,514,30313,38268,1,0,0,1,0,0,0,6,107
904,515.557609,514,30313,38268,1,0,0,1,0,0,0,15,219
905,516.1275870000002,514,30308,38268,1,0,0,1,0,0,0,8,75
906,516.697591,514,30000,38268,1,0,0,1,0,0,0,1,187
907,517.26758,514,30000,38268,1,0,0,1,0,0,0,10,43
908,517.837577,514,30000,38268,1,0,0,1,0,0,0,3,155
909,518.407558,514,30000,38268,1,0,0,1,0,0,0,12,11
910,518.977573,514,30000,38268,1,0,0,1,0,0,0,5,123
911,519.547546,514,29786,38268,1,0,0,1,0,0,0,14,235
912,520.117572,514,29832,38268,1,0,0,1,0,0,0,7,91
913,520.687556,514,29876,38268,1,0,0,1,0,0,0,0,203
914,521.257539,514,29918,38268,1,0,0,1,0,0,0,8,75
915,521.82754,514,29944,38268,1,0,0,1,0,0,0,2,171
916,522.397515,514,29971,38268,1,0,0,1,0,0,0,11,27
917,522.967557,514,29990,38268,1,0,0,1,0,0,0,4,139
918,523.537533,514,30007,38268,1,0,0,1,0,0,0,13,251
919,524.107524,514,30022,38268,1,0,0,1,0,0,0,6,107
920,524.677521,514,30178,38268,1,0,0,1,0,0,0,15,219
921,525.2475049999998,514,30162,38268,1,0,0,1,0,0,0,8,75
922,525.817496,514,30150,38268,1,0,0,1,0,0,0,1,187
923,526.387508,514,30138,38268,1,0,0,1,0,0,0,10,43
924,526.957496,514,30128,38268,1,0,0,1,0,0,0,2,171
925,527.527504,514,30119,38268,1,0,0,1,0,0,0,12,11
926,528.097478,514,30110,38268,1,0,0,1,0,0,0,5,123
927,528.667468,514,30253,38268,1,0,0,1,0,0,0,14,235
928,529.237493,514,30223,38268,1,0,0,1,0,0,0,7,91
929,529.807457,514,30201,38268,1,0,0,1,0,0,0,0,203
930,530.377493,514,30176,38268,1,0,0,1,0,0,0,9,59
931,530.947457,514,30156,38268,1,0,0,1,0,0,0,2,171
932,531.517468,514,30142,38268,1,0,0,1,0,0,0,11,27
933,532.0874759999998,514,30127,38268,1,0,0,1,0,0,0,4,139
934,532.657433,514,30116,38268,1,0,0,1,0,0,0,12,11
935,533.227458,514,30107,38268,1,0,0,1,0,0,0,6,107
936,533.797466,514,30098,38268,1,0,0,1,0,0,0,15,219
937,534.367426,514,30090,38268,1,0,0,1,0,0,0,8,75
938,534.9374349999998,514,30086,38268,1,0,0,1,0,0,0,1,187
939,535.507439,514,30084,38268,1,0,0,1,0,0,0,10,43
940,536.077409,514,30078,38268,1,0,0,1,0,0,0,3,155
941,536.6474049999998,514,30236,38268,1,0,0,1,0,0,0,12,11
942,537.217425,514,30213,38268,1,0,0,1,0,0,0,5,123
943,537.787393,514,30188,38268,1,0,0,1,0,0,0,14,235
944,538.357414,514,30164,38268,1,0,0,1,0,0,0,6,107
945,538.9273900000002,514,30149,38268,1,0,0,1,0,0,0,0,203
946,539.4973980000002,514,30133,38268,1,0,0,1,0,0,0,9,59
947,540.067369,514,30117,38268,1,0,0,1,0,0,0,2,171
948,540.637405,514,30110,38268,1,0,0,1,0,0,0,11,27
949,541.207395,514,30101,38268,1,0,0,1,0,0,0,4,139
950,541.777367,514,30092,38268,1,0,0,1,0,0,0,13,251
951,542.347352,514,30087,38268,1,0,0,1,0,0,0,6,107
952,542.917381,514,30084,38268,1,0,0,1,0,0,0,15,219
953,543.487363,514,30078,38268,1,0,0,1,0,0,0,8,75
954,544.057353,514,30074,38268,1,0,0,1,0,0,0,0,203
955,544.627344,514,30071,38268,1,0,0,1,0,0,0,10,43
956,545.1973370000002,514,30071,38268,1,0,0,1,0,0,0,3,155
957,545.767361,514,30069,38268,1,0,0,1,0,0,0,12,11
958,546.337317,514,30069,38268,1,0,0,1,0,0,0,5,123
959,546.907324,514,30067,38268,1,0,0,1,0,0,0,14,235
960,547.477342,514,30065,38268,1,0,0,1,0,0,0,7,91
961,548.047313,514,30066,38268,1,0,0,1,0,0,0,0,203
962,548.617304,514,30064,38268,1,0,0,1,0,0,0,9,59
963,549.1873009999998,514,30065,38268,1,0,0,1,0,0,0,2,171
964,549.757295,514,30065,38268,1,0,0,1,0,0,0,10,43
965,550.327298,514,30066,38268,1,0,0,1,0,0,0,4,139
966,550.8972669999998,514,30065,38268,1,0,0,1,0,0,0,13,251
967,551.467283,514,30000,38268,1,0,0,1,0,0,0,6,107
968,552.037283,514,30000,38268,1,0,0,1,0,0,0,15,219
969,552.607271,514,30000,38268,1,0,0,1,0,0,0,8,75
970,553.177275,514,30000,38268,1,0,0,1,0,0,0,1,187
971,553.747259,514,30000,38268,1,0,0,1,0,0,0,10,43
972,554.3172559999998,514,30000,38268,1,0,0,1,0,0,0,3,155
973,554.887257,514,30000,38268,1,0,0,1,0,0,0,12,11
974,555.457232,514,30000,38268,1,0,0,1,0,0,0,4,139
975,556.027264,514,30000,38268,1,0,0,1,0,0,0,14,235
976,556.5972320000002,514,30000,38268,1,0,0,1,0,0,0,7,91
977,557.167228,514,30000,38268,1,0,0,1,0,0,0,0,203
978,557.737215,514,30000,38268,1,0,0,1,0,0,0,9,59
979,558.30725,514,30000,38268,1,0,0,1,0,0,0,2,171
980,558.877205,514,30000,38268,1,0,0,1,0,0,0,11,27
981,559.447222,514,30000,38268,1,0,0,1,0,0,0,4,139
982,560.017203,514,30000,38268,1,0,0,1,0,0,0,13,251
983,560.587227,514,30000,38268,1,0,0,1,0,0,0,6,107
984,561.1572160000002,514,30000,38268,1,0,0,1,0,0,0,14,235
985,561.7272009999998,514,30000,38268,1,0,0,1,0,0,0,8,75
986,562.297173,514,30000,38268,1,0,0,1,0,0,0,1,187
987,562.86718,514,30000,38268,1,0,0,1,0,0,0,10,43
988,563.4371990000002,514,30000,38268,1,0,0,1,0,0,0,3,155
989,564.0071690000002,514,30000,38268,1,0,0,1,0,0,0,12,11
990,564.577167,514,30003,38268,1,0,0,1,0,0,0,5,123
991,565.147196,514,30000,38268,1,0,0,1,0,0,0,14,235
992,565.717167,514,30000,38268,1,0,0,1,0,0,0,7,91
993,566.287174,514,30000,38268,1,0,0,1,0,0,0,0,203
994,566.857176,514,30124,38268,1,0,0,1,0,0,0,8,75
995,567.42714,514,30182,38268,1,0,0,1,0,0,0,2,171
996,567.997131,514,30283,38268,1,0,0,1,0,0,0,11,27
997,568.567159,514,30295,38268,1,0,0,1,0,0,0,4,139
998,569.1371389999998,514,30294,38268,1,0,0,1,0,0,0,13,251
999,569.707137,514,30250,38268,1,0,0,1,0,0,0,6,107
1000,570.277151,514,30207,38268,1,0,0,1,0,0,0,15,219
1001,570.847124,514,30202,38268,1,0,0,1,0,0,0,8,75
1002,571.4171299999998,514,30079,38268,1,0,0,1,0,0,0,1,187
1003,571.98712,514,30083,38268,1,0,0,1,0,0,0,10,43
1004,572.55709,514,30083,38268,1,0,0,1,0,0,0,2,171
1005,573.12712,514,30081,38268,1,0,0,1,0,0,0,12,11
1006,573.6971179999998,514,30082,38268,1,0,0,1,0,0,0,5,123
1007,574.267105,514,30173,38268,1,0,0,1,0,0,0,14,235
1008,574.837092,514,30177,38268,1,0,0,1,0,0,0,7,91
1009,575.40707,514,30132,38268,1,0,0,1,0,0,0,0,203
1010,575.977088,514,30163,38268,1,0,0,1,0,0,0,9,59
1011,576.547094,514,30209,38268,1,0,0,1,0,0,0,2,171
1012,577.117089,514,30206,38268,1,0,0,1,0,0,0,11,27
1013,577.687067,514,30206,38268,1,0,0,1,0,0,0,4,139
1014,578.257057,514,30205,38268,1,0,0,1,0,0,0,12,11
1015,578.827053,514,30117,38268,1,0,0,1,0,0,0,6,107
1016,579.397051,514,30114,38268,1,0,0,1,0,0,0,15,219
1017,579.96707,514,30011,38268,1,0,0,1,0,0,0,8,75
1018,580.537055,514,30000,38268,1,0,0,1,0,0,0,1,187
1019,581.107047,514,30000,38268,1,0,0,1,0,0,0,10,43
1020,581.677045,514,30000,38268,1,0,0,1,0,0,0,3,155
1021,582.247025,514,30000,38268,1,0,0,1,0,0,0,12,11
1022,582.817016,514,30010,38268,1,0,0,1,0,0,0,5,123
1023,583.387,514,30029,38268,1,0,0,1,0,0,0,14,235
1024,583.9570209999998,514,30061,38268,1,0,0,1,0,0,0,6,107
1025,584.527012,514,30126,38268,1,0,0,1,0,0,0,0,203
1026,585.09701,514,30128,38268,1,0,0,1,0,0,0,9,59
1027,585.6669929999998,514,30042,38268,1,0,0,1,0,0,0,2,171
1028,586.23698,514,30001,38268,1,0,0,1,0,0,0,11,27
1029,586.806995,514,30000,38268,1,0,0,1,0,0,0,4,139
1030,587.376996,514,30000,38268,1,0,0,1,0,0,0,13,251
1031,587.947004,514,30281,38268,1,0,0,1,0,0,0,6,107
1032,588.516992,514,30258,38268,1,0,0,1,0,0,0,15,219
1033,589.0869849999998,514,30083,38268,1,0,0,1,0,0,0,8,75
1034,589.656947,514,30086,38268,1,0,0,1,0,0,0,0,203
1035,590.22695,514,30085,38268,1,0,0,1,0,0,0,10,43
1036,590.796933,514,30114,38268,1,0,0,1,0,0,0,3,155
1037,591.366945,514,30166,38268,1,0,0,1,0,0,0,12,11
1038,591.936949,514,30000,38268,1,0,0,1,0,0,0,5,123
1039,592.506943,514,30000,38268,1,0,0,1,0,0,0,14,235
1040,593.076911,514,30188,38268,1,0,0,1,0,0,0,7,91
1041,593.646942,514,30173,38268,1,0,0,1,0,0,0,0,203
1042,594.216938,514,30162,38268,1,0,0,1,0,0,0,9,59
1043,594.786904,514,30155,38268,1,0,0,1,0,0,0,2,171
1044,595.3569160000002,514,30146,38268,1,0,0,1,0,0,0,10,43
1045,595.926898,514,30139,38268,1,0,0,1,0,0,0,4,139
1046,596.4968849999998,514,30135,38268,1,0,0,1,0,0,0,13,251
1047,597.066922,514,30126,38268,1,0,0,1,0,0,0,6,107
1048,597.636893,514,30123,38268,1,0,0,1,0,0,0,15,219
1049,598.206891,514,30116,38268,1,0,0,1,0,0,0,8,75
1050,598.776876,514,30000,38268,1,0,0,1,0,0,0,1,187
1051,599.346901,514,30000,38268,1,0,0,1,0,0,0,10,43
1052,599.9168490000002,514,30000,38268,1,0,0,1,0,0,0,3,155
1053,600.486868,514,30000,38268,1,0,0,1,0,0,0,12,11
1054,601.056899,514,30000,38268,1,0,0,1,0,0,0,4,139
1055,601.626843,514,30000,38268,1,0,0,1,0,0,0,14,235
1056,602.196881,514,30000,38268,1,0,0,1,0,0,0,7,91
1057,602.766855,514,30000,38268,1,0,0,1,0,0,0,0,203
1058,603.336857,514,30000,38268,1,0,0,1,0,0,0,9,59
1059,603.90683,514,30000,38268,1,0,0,1,0,0,0,2,171
1060,604.4768349999998,514,30000,38268,1,0,0,1,0,0,0,11,27
1061,605.04685,514,30000,38268,1,0,0,1,0,0,0,4,139
1062,605.616829,514,30000,38268,1,0,0,1,0,0,0,13,251
1063,606.1868,514,30000,38268,1,0,0,1,0,0,0,6,107
1064,606.756801,514,30000,38268,1,0,0,1,0,0,0,14,235
1065,607.326813,514,30000,38268,1,0,0,1,0,0,0,8,75
1066,607.8968219999998,514,30000,38268,1,0,0,1,0,0,0,1,187
1067,608.466809,514,30000,38268,1,0,0,1,0,0,0,10,43
1068,609.0368070000002,514,30000,38268,1,0,0,1,0,0,0,3,155
1069,609.6067780000002,514,30000,38268,1,0,0,1,0,0,0,12,11
1070,610.176801,514,30000,38268,1,0,0,1,0,0,0,5,123
1071,610.746794,514,30000,38268,1,0,0,1,0,0,0,14,235
1072,611.3167599999998,514,30000,38268,1,0,0,1,0,0,0,7,91
1073,611.886782,514,30000,38268,1,0,0,1,0,0,0,0,203
1074,612.456774,514,30000,38268,1,0,0,1,0,0,0,8,75
1075,613.026754,514,30000,38268,1,0,0,1,0,0,0,2,171
1076,613.596742,514,30000,38268,1,0,0,1,0,0,0,11,27
1077,614.166754,514,30000,38268,1,0,0,1,0,0,0,4,139
1078,614.7367469999998,514,30000,38268,1,0,0,1,0,0,0,13,251
1079,615.306756,514,30000,38268,1,0,0,1,0,0,0,6,107
1080,615.87675,514,30000,38268,1,0,0,1,0,0,0,15,219
1081,616.446737,514,30000,38268,1,0,0,1,0,0,0,8,71
1082,617.0167339999998,514,30000,38268,1,0,0,1,0,0,0,1,145
1083,617.586716,514,30000,38268,1,0,0,1,0,0,0,10,191
1084,618.156732,514,30000,38268,1,0,0,1,0,0,0,2,245
1085,618.72673,514,30000,38268,1,0,0,1,0,0,0,12,4
1086,619.296734,514,30000,38268,1,0,0,1,0,0,0,5,54
1087,619.866698,514,30000,38268,1,0,0,1,0,0,0,14,124
1088,620.436686,514,30000,38268,1,0,0,1,0,0,0,7,240
1089,621.006722,514,30000,38268,1,0,0,1,0,0,0,0,96
1090,621.5766990000002,514,30000,38268,1,0,0,1,0,0,0,9,247
1091,622.1466740000002,514,30000,38268,1,0,0,1,0,0,0,2,108
1092,622.7166990000002,514,30000,38268,1,0,0,1,0,0,0,11,214
1093,623.286675,514,30000,38268,1,0,0,1,0,0,0,4,95
1094,623.856681,514,30000,38268,1,0,0,1,0,0,0,12,201
1095,624.42666,514,30000,38268,1,0,0,1,0,0,0,6,25
1096,624.996664,514,30000,38268,1,0,0,1,0,0,0,15,109
1097,625.566673,514,30000,38268,1,0,0,1,0,0,0,8,188
1098,626.136649,514,30000,38268,1,0,0,1,0,0,0,1,17
1099,626.706635,514,30000,38268,1,0,0,1,0,0,0,10,98
1100,627.276644,514,30000,38268,1,0,0,1,0,0,0,3,178
1101,627.8466440000002,514,30000,38268,1,0,0,1,0,0,0,12,0
1102,628.4166190000002,514,30000,38268,1,0,0,1,0,0,0,4,97
1103,628.9866440000002,514,30000,38268,1,0,0,1,0,0,0,14,165
1104,629.556612,514,30000,38268,1,0,0,1,0,0,0,6,11
1105,630.1266400000002,514,30000,38268,1,0,0,1,0,0,0,0,79
1106,630.696608,514,30000,38268,1,0,0,1,0,0,0,9,163
1107,631.266607,514,30000,38268,1,0,0,1,0,0,0,2,14
1108,631.8366030000002,514,30000,38268,1,0,0,1,0,0,0,10,142
1109,632.406594,514,30000,38268,1,0,0,1,0,0,0,4,238
1110,632.9766089999998,514,30000,38268,1,0,0,1,0,0,0,13,94
1111,633.546592,514,30000,38268,1,0,0,1,0,0,0,6,206
1112,634.116571,514,30045,38268,1,0,0,1,0,0,0,14,78
1113,634.686595,514,30123,38268,1,0,0,1,0,0,0,8,174
1114,635.2565969999997,514,30125,38268,1,0,0,1,0,0,0,0,46
1115,635.8265759999998,514,30127,38268,1,0,0,1,0,0,0,10,142
1116,636.396559,514,30122,38268,1,0,0,1,0,0,0,2,14
1117,636.966591,514,30122,38268,1,0,0,1,0,0,0,12,111
1118,637.536561,514,30121,38268,1,0,0,1,0,0,0,4,239
1119,638.106573,514,30124,38268,1,0,0,1,0,0,0,14,79
1120,638.676553,514,30123,38268,1,0,0,1,0,0,0,6,207
1121,639.24654,514,30000,38268,1,0,0,1,0,0,0,0,47
1122,639.816552,514,30000,38268,1,0,0,1,0,0,0,8,175
1123,640.3865490000002,514,30000,38268,1,0,0,1,0,0,0,2,15
1124,640.956542,514,30141,38268,1,0,0,1,0,0,0,10,143
1125,641.526521,514,30172,38268,1,0,0,1,0,0,0,4,239
1126,642.096542,514,30229,38268,1,0,0,1,0,0,0,12,111
1127,642.666534,514,30328,38268,1,0,0,1,0,0,0,6,212
1128,643.236531,514,30334,38268,1,0,0,1,0,0,0,14,153
1129,643.80651,514,30355,38268,1,0,0,1,0,0,0,7,81
1130,644.376517,514,30360,38268,1,0,0,1,0,0,0,0,221
1131,644.946508,514,30360,38268,1,0,0,1,0,0,0,10,197
1132,645.516511,514,30361,38268,1,0,0,1,0,0,0,2,138
1133,646.086488,514,30362,38268,1,0,0,1,0,0,0,11,68
1134,646.656476,514,30288,38268,1,0,0,1,0,0,0,4,245
1135,647.226466,514,30002,38268,1,0,0,1,0,0,0,14,129
1136,647.796469,514,30000,38268,1,0,0,1,0,0,0,6,1
1137,648.366449,514,30000,38268,1,0,0,1,0,0,0,0,86
1138,648.936475,514,30000,38268,1,0,0,1,0,0,0,8,200
1139,649.5064639999998,514,30000,38268,1,0,0,1,0,0,0,1,47
1140,650.07646,514,30000,38268,1,0,0,1,0,0,0,10,147
1141,650.646432,514,30000,38268,1,0,0,1,0,0,0,4,222
1142,651.216448,514,30000,38268,1,0,0,1,0,0,0,12,71
1143,651.786437,514,30000,38268,1,0,0,1,0,0,0,5,150
1144,652.3564150000002,514,30000,38268,1,0,0,1,0,0,0,14,222
1145,652.926448,514,30000,38268,1,0,0,1,0,0,0,8,29
1146,653.496445,514,30000,38268,1,0,0,1,0,0,0,0,162
1147,654.0664469999998,514,30000,38268,1,0,0,1,0,0,0,10,254
1148,654.636394,514,30000,38268,1,0,0,1,0,0,0,2,82
1149,655.206422,514,30000,38268,1,0,0,1,0,0,0,11,180
1150,655.776395,514,30000,38268,1,0,0,1,0,0,0,4,55
1151,656.346403,514,30000,38268,1,0,0,1,0,0,0,14,48
1152,656.916388,514,30000,38268,1,0,0,1,0,0,0,6,169
1153,657.486401,514,30000,38268,1,0,0,1,0,0,0,15,0
1154,658.056381,514,30000,38268,1,0,0,1,0,0,0,8,132
1155,658.626384,514,30000,38268,1,0,0,0,0,0,0,1,248
1156,659.196358,514,30000,38268,1,0,0,0,0,0,0,10,104
1157,659.766379,514,30000,38268,1,0,0,0,0,0,0,4,200
1158,660.336391,514,30000,38268,1,0,0,0,0,0,0,12,72
1159,660.9064070000002,514,30000,38268,1,0,0,0,0,0,0,5,184
1160,661.476367,514,30000,38268,1,0,0,0,0,0,0,14,40
1161,662.046347,514,30000,38268,1,0,0,0,0,0,0,7,152
1162,662.616372,514,30000,38268,1,0,0,0,0,0,0,0,8
1163,663.186368,514,30000,38268,1,0,0,0,0,0,0,9,120
1164,663.7563349999998,514,30000,38268,1,0,0,0,0,0,0,2,232
1165,664.326355,514,30000,38268,1,0,0,0,0,0,0,11,88
1166,664.896309,514,30000,38268,1,0,0,0,0,0,0,4,200
1167,665.466348,514,30000,38268,1,0,0,0,0,0,0,13,56
1168,666.036338,514,30000,38268,1,0,0,0,0,0,0,6,168
1169,666.6063389999998,514,30000,38268,1,0,0,0,0,0,0,15,24
1170,667.176289,514,30000,38268,1,0,0,0,0,0,0,8,136
1171,667.746305,514,30000,38268,1,0,0,0,0,0,0,1,248
1172,668.3162980000002,514,30000,38268,1,0,0,0,0,0,0,10,104
1173,668.8863230000002,514,30000,38268,1,0,0,0,0,0,0,3,216
1174,669.456275,514,30000,38268,1,0,0,0,0,0,0,12,72
1175,670.0263,514,30000,38268,1,0,0,0,0,0,0,5,184
1176,670.5962599999998,514,30000,38268,1,0,0,0,0,0,0,14,40
1177,671.166294,514,30000,38268,1,0,0,0,0,0,0,7,152
1178,671.736276,514,30000,38268,1,0,0,0,0,0,0,0,8
1179,672.3062610000002,514,30000,38268,1,0,0,0,0,0,0,9,120
1180,672.87626,514,30000,38268,1,0,0,0,0,0,0,2,232
1181,673.446279,514,30000,38268,1,0,0,0,0,0,0,11,88
1182,674.0162740000002,514,30000,38268,1,0,0,0,0,0,0,4,200
1183,674.586265,514,30000,38268,1,0,0,0,0,0,0,13,56
1184,675.156232,514,30000,38268,1,0,0,0,0,0,0,6,168
