,time,ID,01VCU_Tx_trqMCUFL,02VCU_Tx_nMCUFL,03VCU_Tx_stMCUFLKeyOn,04VCU_Tx_stMCUFLActDischrg,05VCU_Tx_stMCUFLActSC,06VCU_Tx_stMCUFLReq,07VCU_Tx_stMCUCFLMod,08VCU_Tx_stMCUFLTrqFlg,09VCU_Tx_stMCUFLNFlg,10VCU_Tx_ctRolling5,11VCU_Tx_numChkS5
383,218.309882,512,30000,32769,1,0,0,1,0,0,0,3,82
384,218.879885,512,30000,32769,1,0,0,1,0,0,0,12,194
385,219.44985400000002,512,30000,32769,1,0,0,1,0,0,0,5,50
386,220.019858,512,30027,32769,1,0,0,1,0,0,0,14,162
387,220.58983999999998,512,30037,32769,1,0,0,1,0,0,0,7,18
388,221.159615,512,30045,32769,1,0,0,1,0,0,0,0,130
389,221.72985099999997,512,30053,32769,1,0,0,1,0,0,0,9,242
390,222.29985499999998,512,30058,32769,1,0,0,1,0,0,0,2,98
391,222.86983199999997,512,30063,32769,1,0,0,1,0,0,0,11,210
392,223.439823,512,30067,32769,1,0,0,1,0,0,0,4,66
393,224.00981800000002,512,30069,32769,1,0,0,1,0,0,0,13,178
394,224.579814,512,30073,32769,1,0,0,1,0,0,0,6,34
395,225.149826,512,30074,32769,1,0,0,1,0,0,0,15,146
396,225.719831,512,30074,32769,1,0,0,1,0,0,0,8,2
397,226.289835,512,30073,32769,1,0,0,1,0,0,0,1,114
398,226.85959300000002,512,30076,32769,1,0,0,1,0,0,0,10,226
399,227.42979,512,30076,32769,1,0,0,1,0,0,0,3,82
400,227.999808,512,30076,32769,1,0,0,1,0,0,0,12,194
401,228.569776,512,30077,32769,1,0,0,1,0,0,0,5,50
402,229.139789,512,30077,32769,1,0,0,1,0,0,0,14,162
403,229.709774,512,30075,32769,1,0,0,1,0,0,0,7,18
404,230.279777,512,30074,32769,1,0,0,1,0,0,0,0,130
405,230.849758,512,30072,32769,1,0,0,1,0,0,0,9,242
406,231.419756,512,30071,32769,1,0,0,1,0,0,0,2,98
407,231.98975499999997,512,30071,32769,1,0,0,1,0,0,0,11,210
408,232.559736,512,30070,32769,1,0,0,1,0,0,0,4,66
409,233.129731,512,30069,32769,1,0,0,1,0,0,0,13,178
410,233.69976400000002,512,30068,32769,1,0,0,1,0,0,0,6,34
411,234.26974500000003,512,30066,32769,1,0,0,1,0,0,0,15,146
412,234.83973999999998,512,30067,32769,1,0,0,1,0,0,0,8,2
413,235.40975600000002,512,30066,32769,1,0,0,1,0,0,0,1,114
414,235.979733,512,30066,32769,1,0,0,1,0,0,0,10,226
415,236.549717,512,30067,32769,1,0,0,1,0,0,0,2,98
416,237.119696,512,30068,32769,1,0,0,1,0,0,0,12,194
417,237.689694,512,30066,32769,1,0,0,1,0,0,0,5,50
418,238.259481,512,30067,32769,1,0,0,1,0,0,0,14,162
419,238.82970299999997,512,30065,32769,1,0,0,1,0,0,0,7,18
420,239.399721,512,30065,32769,1,0,0,1,0,0,0,0,130
421,239.969711,512,30064,32769,1,0,0,1,0,0,0,9,242
422,240.53969700000002,512,30064,32769,1,0,0,1,0,0,0,2,98
423,241.109671,512,30064,32769,1,0,0,1,0,0,0,11,210
424,241.679696,512,30384,32769,1,0,0,1,0,0,0,4,66
425,242.24969900000002,512,30328,32769,1,0,0,1,0,0,0,12,194
426,242.819684,512,30289,32769,1,0,0,1,0,0,0,6,34
427,243.389666,512,30248,32769,1,0,0,1,0,0,0,15,146
428,243.959432,512,30216,32769,1,0,0,1,0,0,0,8,2
429,244.529675,512,30192,32769,1,0,0,1,0,0,0,1,114
430,245.099661,512,30166,32769,1,0,0,1,0,0,0,10,226
431,245.66964199999998,512,30144,32769,1,0,0,1,0,0,0,3,82
432,246.239642,512,30126,32769,1,0,0,1,0,0,0,12,194
433,246.809627,512,30114,32769,1,0,0,1,0,0,0,5,50
434,247.37960499999997,512,30103,32769,1,0,0,1,0,0,0,14,162
435,247.94961,512,30093,32769,1,0,0,1,0,0,0,6,34
436,248.51961,512,30086,32769,1,0,0,1,0,0,0,0,130
437,249.089608,512,30081,32769,1,0,0,1,0,0,0,9,242
438,249.65939500000002,512,30075,32769,1,0,0,1,0,0,0,2,98
439,250.229613,512,30073,32769,1,0,0,1,0,0,0,11,210
440,250.79960499999999,512,30068,32769,1,0,0,1,0,0,0,4,66
441,251.36958700000002,512,30066,32769,1,0,0,1,0,0,0,13,178
442,251.939577,512,30065,32769,1,0,0,1,0,0,0,6,34
443,252.50959300000002,512,30063,32769,1,0,0,1,0,0,0,15,146
444,253.079602,512,30060,32769,1,0,0,1,0,0,0,8,2
445,253.64956400000003,512,30062,32769,1,0,0,1,0,0,0,0,130
446,254.219576,512,30060,32769,1,0,0,1,0,0,0,10,226
447,254.789554,512,30060,32769,1,0,0,1,0,0,0,3,82
448,255.35933300000002,512,30060,32769,1,0,0,1,0,0,0,12,194
449,255.929557,512,30060,32769,1,0,0,1,0,0,0,5,50
450,256.499556,512,30060,32769,1,0,0,1,0,0,0,14,162
451,257.06955800000003,512,30060,32769,1,0,0,1,0,0,0,7,18
452,257.63957200000004,512,30061,32769,1,0,0,1,0,0,0,0,130
453,258.209542,512,30060,32769,1,0,0,1,0,0,0,9,242
454,258.77954700000004,512,30060,32769,1,0,0,1,0,0,0,2,98
455,259.34929,512,30061,32769,1,0,0,1,0,0,0,10,226
456,259.919533,512,30062,32769,1,0,0,1,0,0,0,4,66
457,260.48950299999996,512,30061,32769,1,0,0,1,0,0,0,13,178
458,261.05927,512,30062,32769,1,0,0,1,0,0,0,6,34
459,261.629522,512,30061,32769,1,0,0,1,0,0,0,15,146
460,262.199528,512,30221,32769,1,0,0,1,0,0,0,8,2
461,262.769269,512,30193,32769,1,0,0,1,0,0,0,1,114
462,263.339487,512,30170,32769,1,0,0,1,0,0,0,10,226
463,263.909487,512,30154,32769,1,0,0,1,0,0,0,3,82
464,264.47927200000004,512,30137,32769,1,0,0,1,0,0,0,12,194
465,265.049479,512,30123,32769,1,0,0,1,0,0,0,4,66
466,265.619474,512,30111,32769,1,0,0,1,0,0,0,14,162
467,266.189252,512,30102,32769,1,0,0,1,0,0,0,7,18
468,266.759266,512,30093,32769,1,0,0,1,0,0,0,0,130
469,267.329443,512,30087,32769,1,0,0,1,0,0,0,9,242
470,267.899479,512,30080,32769,1,0,0,1,0,0,0,2,98
471,268.469459,512,30238,32769,1,0,0,1,0,0,0,11,210
472,269.039435,512,30209,32769,1,0,0,1,0,0,0,4,66
473,269.609221,512,30188,32769,1,0,0,1,0,0,0,13,178
474,270.17945,512,30164,32769,1,0,0,1,0,0,0,6,34
475,270.749438,512,30144,32769,1,0,0,1,0,0,0,14,162
476,271.319206,512,30131,32769,1,0,0,1,0,0,0,8,2
477,271.889422,512,30117,32769,1,0,0,1,0,0,0,1,114
478,272.459202,512,30107,32769,1,0,0,1,0,0,0,10,226
479,273.02918999999997,512,30098,32769,1,0,0,1,0,0,0,3,82
480,273.599391,512,30090,32769,1,0,0,1,0,0,0,12,194
481,274.169395,512,30082,32769,1,0,0,1,0,0,0,5,50
482,274.739144,512,30078,32769,1,0,0,1,0,0,0,14,162
483,275.30938599999996,512,30076,32769,1,0,0,1,0,0,0,7,18
484,275.87937999999997,512,30072,32769,1,0,0,1,0,0,0,0,130
485,276.449151,512,30070,32769,1,0,0,1,0,0,0,8,2
486,277.01935499999996,512,30070,32769,1,0,0,1,0,0,0,2,98
487,277.589377,512,30068,32769,1,0,0,1,0,0,0,11,210
488,278.159136,512,30218,32769,1,0,0,1,0,0,0,4,66
489,278.72937,512,30196,32769,1,0,0,1,0,0,0,13,178
490,279.29937,512,30172,32769,1,0,0,1,0,0,0,6,34
491,279.869111,512,30153,32769,1,0,0,1,0,0,0,15,146
492,280.439328,512,30137,32769,1,0,0,1,0,0,0,8,2
493,281.009338,512,30125,32769,1,0,0,1,0,0,0,1,114
494,281.5791240000001,512,30113,32769,1,0,0,1,0,0,0,10,226
495,282.1493220000001,512,30104,32769,1,0,0,1,0,0,0,2,98
496,282.7193180000001,512,30097,32769,1,0,0,1,0,0,0,12,194
497,283.289098,512,30092,32769,1,0,0,1,0,0,0,5,50
498,283.859105,512,30084,32769,1,0,0,1,0,0,0,14,162
499,284.429296,512,30081,32769,1,0,0,1,0,0,0,7,18
500,284.999069,512,30078,32769,1,0,0,1,0,0,0,0,130
501,285.569318,512,30076,32769,1,0,0,1,0,0,0,9,242
502,286.139305,512,30231,32769,1,0,0,1,0,0,0,2,98
503,286.70906099999996,512,30207,32769,1,0,0,1,0,0,0,11,210
504,287.279291,512,30182,32769,1,0,0,1,0,0,0,4,66
505,287.84929,512,30161,32769,1,0,0,1,0,0,0,12,194
506,288.41905,512,30146,32769,1,0,0,1,0,0,0,6,34
507,288.989258,512,30133,32769,1,0,0,1,0,0,0,15,146
508,289.559032,512,30121,32769,1,0,0,1,0,0,0,8,2
509,290.129045,512,30113,32769,1,0,0,1,0,0,0,1,114
510,290.699248,512,30106,32769,1,0,0,1,0,0,0,10,226
511,291.269247,512,30098,32769,1,0,0,1,0,0,0,3,82
512,291.839014,512,30093,32769,1,0,0,1,0,0,0,12,194
513,292.409256,512,30087,32769,1,0,0,1,0,0,0,5,50
514,292.979266,512,30083,32769,1,0,0,1,0,0,0,14,162
515,293.549035,512,30081,32769,1,0,0,1,0,0,0,6,34
516,294.119265,512,30077,32769,1,0,0,1,0,0,0,0,130
517,294.689258,512,30077,32769,1,0,0,1,0,0,0,9,242
518,295.258988,512,30074,32769,1,0,0,1,0,0,0,2,98
519,295.8289680000001,512,30073,32769,1,0,0,1,0,0,0,11,210
520,296.399211,512,30073,32769,1,0,0,1,0,0,0,4,66
521,296.9689850000001,512,30071,32769,1,0,0,1,0,0,0,13,178
522,297.538951,512,30071,32769,1,0,0,1,0,0,0,6,34
523,298.10921099999996,512,30071,32769,1,0,0,1,0,0,0,15,146
524,298.678979,512,30071,32769,1,0,0,1,0,0,0,8,2
525,299.2491990000001,512,30072,32769,1,0,0,1,0,0,0,0,130
526,299.819202,512,30070,32769,1,0,0,1,0,0,0,10,226
527,300.38895299999996,512,30071,32769,1,0,0,1,0,0,0,3,82
528,300.958934,512,30072,32769,1,0,0,1,0,0,0,12,194
529,301.528922,512,30073,32769,1,0,0,1,0,0,0,5,50
530,302.098931,512,30074,32769,1,0,0,1,0,0,0,14,162
531,302.668948,512,30073,32769,1,0,0,1,0,0,0,7,18
532,303.238937,512,30076,32769,1,0,0,1,0,0,0,0,130
533,303.80890899999997,512,30077,32769,1,0,0,1,0,0,0,9,242
534,304.378925,512,30076,32769,1,0,0,1,0,0,0,2,98
535,304.94893199999996,512,30076,32769,1,0,0,1,0,0,0,10,226
536,305.51890699999996,512,30075,32769,1,0,0,1,0,0,0,4,66
537,306.08891,512,30077,32769,1,0,0,1,0,0,0,13,178
538,306.658894,512,30076,32769,1,0,0,1,0,0,0,6,34
539,307.228907,512,30076,32769,1,0,0,1,0,0,0,15,146
540,307.79888,512,30077,32769,1,0,0,1,0,0,0,8,2
541,308.368895,512,30077,32769,1,0,0,1,0,0,0,1,114
542,308.938858,512,30076,32769,1,0,0,1,0,0,0,10,226
543,309.508859,512,30076,32769,1,0,0,1,0,0,0,2,98
544,310.07886099999996,512,30076,32769,1,0,0,1,0,0,0,12,194
545,310.64885499999997,512,30075,32769,1,0,0,1,0,0,0,4,66
546,311.2188490000001,512,30075,32769,1,0,0,1,0,0,0,14,162
547,311.788857,512,30075,32769,1,0,0,1,0,0,0,7,18
548,312.35886899999997,512,30074,32769,1,0,0,1,0,0,0,0,130
549,312.928845,512,30076,32769,1,0,0,1,0,0,0,9,242
550,313.498823,512,30074,32769,1,0,0,1,0,0,0,2,98
551,314.068851,512,30075,32769,1,0,0,1,0,0,0,11,210
552,314.638811,512,30075,32769,1,0,0,1,0,0,0,4,66
553,315.20882,512,30077,32769,1,0,0,1,0,0,0,12,194
554,315.778838,512,30077,32769,1,0,0,1,0,0,0,6,34
555,316.348823,512,30077,32769,1,0,0,1,0,0,0,14,162
556,316.918812,512,30077,32769,1,0,0,1,0,0,0,8,2
557,317.4888200000001,512,30076,32769,1,0,0,1,0,0,0,1,114
558,318.058786,512,30076,32769,1,0,0,1,0,0,0,10,226
559,318.628775,512,30076,32769,1,0,0,1,0,0,0,2,98
560,319.198804,512,30078,32769,1,0,0,1,0,0,0,12,194
561,319.768791,512,30078,32769,1,0,0,1,0,0,0,5,50
562,320.338767,512,30080,32769,1,0,0,1,0,0,0,14,162
563,320.9087600000001,512,30080,32769,1,0,0,1,0,0,0,6,34
564,321.478783,512,30081,32769,1,0,0,1,0,0,0,0,130
565,322.048758,512,30081,32769,1,0,0,1,0,0,0,8,2
566,322.618775,512,30079,32769,1,0,0,1,0,0,0,2,98
567,323.188752,512,30079,32769,1,0,0,1,0,0,0,10,226
568,323.758739,512,30077,32769,1,0,0,1,0,0,0,3,82
569,324.328756,512,30077,32769,1,0,0,1,0,0,0,12,194
570,324.898721,512,30076,32769,1,0,0,1,0,0,0,6,34
571,325.468759,512,30078,32769,1,0,0,1,0,0,0,14,162
572,326.038731,512,30078,32769,1,0,0,1,0,0,0,8,2
573,326.608727,512,30078,32769,1,0,0,1,0,0,0,0,130
574,327.178761,512,30078,32769,1,0,0,1,0,0,0,10,226
575,327.748762,512,30078,32769,1,0,0,1,0,0,0,2,98
576,328.318727,512,30080,32769,1,0,0,1,0,0,0,12,194
577,328.888727,512,30082,32769,1,0,0,1,0,0,0,4,66
578,329.458689,512,30085,32769,1,0,0,1,0,0,0,14,162
579,330.028685,512,30083,32769,1,0,0,1,0,0,0,6,34
580,330.598704,512,30083,32769,1,0,0,1,0,0,0,15,146
581,331.16871499999996,512,30082,32769,1,0,0,1,0,0,0,8,2
582,331.738672,512,30080,32769,1,0,0,1,0,0,0,2,98
583,332.308678,512,30080,32769,1,0,0,1,0,0,0,10,226
584,332.878694,512,30078,32769,1,0,0,1,0,0,0,3,82
585,333.448669,512,30075,32769,1,0,0,1,0,0,0,12,194
586,334.018683,512,30077,32769,1,0,0,1,0,0,0,6,34
587,334.588677,512,30079,32769,1,0,0,1,0,0,0,14,162
588,335.158635,512,30079,32769,1,0,0,1,0,0,0,8,2
589,335.728675,512,30077,32769,1,0,0,1,0,0,0,0,130
590,336.29863,512,30077,32769,1,0,0,1,0,0,0,9,242
591,336.868652,512,30077,32769,1,0,0,1,0,0,0,2,98
592,337.438619,512,30072,32769,1,0,0,1,0,0,0,11,210
593,338.008614,512,30074,32769,1,0,0,1,0,0,0,4,66
594,338.578627,512,30074,32769,1,0,0,1,0,0,0,13,178
595,339.1486220000001,512,30074,32769,1,0,0,1,0,0,0,6,34
596,339.718602,512,30074,32769,1,0,0,1,0,0,0,15,146
597,340.288621,512,30073,32769,1,0,0,1,0,0,0,8,2
598,340.8585930000001,512,30073,32769,1,0,0,1,0,0,0,1,114
599,341.428609,512,30073,32769,1,0,0,1,0,0,0,10,226
600,341.9986140000001,512,30072,32769,1,0,0,1,0,0,0,3,82
601,342.568602,512,30070,32769,1,0,0,1,0,0,0,12,194
602,343.13857,512,30070,32769,1,0,0,1,0,0,0,5,50
603,343.708596,512,30070,32769,1,0,0,1,0,0,0,14,162
604,344.27858599999996,512,30071,32769,1,0,0,1,0,0,0,7,18
605,344.848563,512,30071,32769,1,0,0,1,0,0,0,0,130
606,345.418568,512,30071,32769,1,0,0,1,0,0,0,9,242
607,345.98854500000016,512,30070,32769,1,0,0,1,0,0,0,2,98
608,346.558561,512,30072,32769,1,0,0,1,0,0,0,11,210
609,347.128557,512,30072,32769,1,0,0,1,0,0,0,4,66
610,347.698556,512,30072,32769,1,0,0,1,0,0,0,13,178
611,348.268551,512,30072,32769,1,0,0,1,0,0,0,6,34
612,348.838542,512,30072,32769,1,0,0,1,0,0,0,15,146
613,349.408552,512,30072,32769,1,0,0,1,0,0,0,8,2
614,349.978521,512,30070,32769,1,0,0,1,0,0,0,1,114
615,350.548515,512,30071,32769,1,0,0,1,0,0,0,10,226
616,351.118531,512,30071,32769,1,0,0,1,0,0,0,3,82
617,351.688513,512,30071,32769,1,0,0,1,0,0,0,12,194
618,352.258489,512,30071,32769,1,0,0,1,0,0,0,5,50
619,352.828525,512,30071,32769,1,0,0,1,0,0,0,14,162
620,353.398486,512,30071,32769,1,0,0,1,0,0,0,7,18
621,353.968509,512,30073,32769,1,0,0,1,0,0,0,0,130
622,354.53848999999997,512,30073,32769,1,0,0,1,0,0,0,9,242
623,355.108493,512,30073,32769,1,0,0,1,0,0,0,2,98
624,355.678492,512,30073,32769,1,0,0,1,0,0,0,11,210
625,356.248506,512,30073,32769,1,0,0,1,0,0,0,4,66
626,356.818446,512,30073,32769,1,0,0,1,0,0,0,13,178
627,357.388491,512,30073,32769,1,0,0,1,0,0,0,6,34
628,357.958462,512,30073,32769,1,0,0,1,0,0,0,15,146
629,358.528487,512,30073,32769,1,0,0,1,0,0,0,8,2
630,359.098476,512,30073,32769,1,0,0,1,0,0,0,1,114
631,359.668447,512,30073,32769,1,0,0,1,0,0,0,10,226
632,360.23848,512,30073,32769,1,0,0,1,0,0,0,3,82
633,360.808452,512,30073,32769,1,0,0,1,0,0,0,12,194
634,361.378428,512,30070,32769,1,0,0,1,0,0,0,5,50
635,361.948413,512,30070,32769,1,0,0,1,0,0,0,14,162
636,362.518434,512,30070,32769,1,0,0,1,0,0,0,7,18
637,363.08842200000004,512,30072,32769,1,0,0,1,0,0,0,0,130
638,363.658425,512,30072,32769,1,0,0,1,0,0,0,9,242
639,364.228414,512,30072,32769,1,0,0,1,0,0,0,2,98
640,364.798421,512,30072,32769,1,0,0,1,0,0,0,11,210
641,365.368388,512,30072,32769,1,0,0,1,0,0,0,4,66
642,365.938397,512,30072,32769,1,0,0,1,0,0,0,13,178
643,366.50837,512,30070,32769,1,0,0,1,0,0,0,6,34
644,367.078367,512,30072,32769,1,0,0,1,0,0,0,15,146
645,367.648388,512,30072,32769,1,0,0,1,0,0,0,8,2
646,368.21835699999997,512,30072,32769,1,0,0,1,0,0,0,1,114
647,368.788353,512,30072,32769,1,0,0,1,0,0,0,10,226
648,369.358348,512,30072,32769,1,0,0,1,0,0,0,3,82
649,369.92835499999995,512,30072,32769,1,0,0,1,0,0,0,12,194
650,370.498374,512,30070,32769,1,0,0,1,0,0,0,5,50
651,371.068357,512,30072,32769,1,0,0,1,0,0,0,14,162
652,371.638345,512,30070,32769,1,0,0,1,0,0,0,7,18
653,372.208352,512,30070,32769,1,0,0,1,0,0,0,0,130
654,372.77835600000003,512,30070,32769,1,0,0,1,0,0,0,9,242
655,373.348338,512,30070,32769,1,0,0,1,0,0,0,2,98
656,373.91833399999996,512,30070,32769,1,0,0,1,0,0,0,11,210
657,374.488327,512,30067,32769,1,0,0,1,0,0,0,4,66
658,375.05832799999996,512,30069,32769,1,0,0,1,0,0,0,13,178
659,375.628294,512,30067,32769,1,0,0,1,0,0,0,6,34
660,376.198327,512,30069,32769,1,0,0,1,0,0,0,15,146
661,376.768319,512,30069,32769,1,0,0,1,0,0,0,8,2
662,377.338301,512,30069,32769,1,0,0,1,0,0,0,1,114
663,377.908281,512,30068,32769,1,0,0,1,0,0,0,10,226
664,378.478305,512,30070,32769,1,0,0,1,0,0,0,3,82
665,379.04829900000004,512,30068,32769,1,0,0,1,0,0,0,12,194
666,379.61828399999996,512,30070,32769,1,0,0,1,0,0,0,5,50
667,380.188284,512,30070,32769,1,0,0,1,0,0,0,14,162
668,380.758266,512,30070,32769,1,0,0,1,0,0,0,6,34
669,381.328288,512,30070,32769,1,0,0,1,0,0,0,0,130
670,381.898237,512,30068,32769,1,0,0,1,0,0,0,9,242
671,382.468273,512,30068,32769,1,0,0,1,0,0,0,2,98
672,383.03826200000003,512,30066,32769,1,0,0,1,0,0,0,11,210
673,383.608245,512,30064,32769,1,0,0,1,0,0,0,4,66
674,384.178257,512,30063,32769,1,0,0,1,0,0,0,13,178
675,384.748248,512,30065,32769,1,0,0,1,0,0,0,6,34
676,385.318223,512,30065,32769,1,0,0,1,0,0,0,15,146
677,385.888234,512,30066,32769,1,0,0,1,0,0,0,8,2
678,386.45825099999996,512,30066,32769,1,0,0,1,0,0,0,1,114
679,387.028234,512,30066,32769,1,0,0,1,0,0,0,10,226
680,387.598231,512,30066,32769,1,0,0,1,0,0,0,3,82
681,388.168204,512,30064,32769,1,0,0,1,0,0,0,12,194
682,388.738177,512,30064,32769,1,0,0,1,0,0,0,5,50
683,389.308192,512,30066,32769,1,0,0,1,0,0,0,14,162
684,389.8782,512,30066,32769,1,0,0,1,0,0,0,7,18
685,390.448215,512,30065,32769,1,0,0,1,0,0,0,0,130
686,391.018162,512,30065,32769,1,0,0,1,0,0,0,9,242
687,391.58816,512,30065,32769,1,0,0,1,0,0,0,2,98
688,392.158151,512,30065,32769,1,0,0,1,0,0,0,11,210
689,392.728177,512,30063,32769,1,0,0,1,0,0,0,4,66
690,393.29816800000003,512,30060,32769,1,0,0,1,0,0,0,13,178
691,393.868175,512,30062,32769,1,0,0,1,0,0,0,6,34
692,394.438148,512,30062,32769,1,0,0,1,0,0,0,15,146
693,395.008162,512,30062,32769,1,0,0,1,0,0,0,8,2
694,395.578141,512,30064,32769,1,0,0,1,0,0,0,1,114
695,396.148148,512,30061,32769,1,0,0,1,0,0,0,10,226
696,396.718127,512,30063,32769,1,0,0,1,0,0,0,3,82
697,397.28810899999996,512,30061,32769,1,0,0,1,0,0,0,12,194
698,397.858111,512,30061,32769,1,0,0,1,0,0,0,5,50
699,398.42814599999997,512,30063,32769,1,0,0,1,0,0,0,14,162
700,398.99809500000003,512,30063,32769,1,0,0,1,0,0,0,7,18
701,399.56811,512,30062,32769,1,0,0,1,0,0,0,0,130
702,400.13811499999997,512,30062,32769,1,0,0,1,0,0,0,9,242
703,400.70808900000003,512,30064,32769,1,0,0,1,0,0,0,2,98
704,401.278079,512,30064,32769,1,0,0,1,0,0,0,11,210
705,401.848103,512,30064,32769,1,0,0,1,0,0,0,4,66
706,402.41806299999996,512,30064,32769,1,0,0,1,0,0,0,13,178
707,402.98807200000016,512,30066,32769,1,0,0,1,0,0,0,6,34
708,403.55807999999996,512,30066,32769,1,0,0,1,0,0,0,15,146
709,404.128092,512,30067,32769,1,0,0,1,0,0,0,8,2
710,404.698048,512,30071,32769,1,0,0,1,0,0,0,1,114
711,405.268065,512,30071,32769,1,0,0,1,0,0,0,10,226
712,405.83805099999995,512,30069,32769,1,0,0,1,0,0,0,3,82
713,406.40803999999997,512,30067,32769,1,0,0,1,0,0,0,12,194
714,406.978059,512,30068,32769,1,0,0,1,0,0,0,5,50
715,407.54806,512,30068,32769,1,0,0,1,0,0,0,14,162
716,408.118019,512,30068,32769,1,0,0,1,0,0,0,7,18
717,408.688043,512,30068,32769,1,0,0,1,0,0,0,0,130
718,409.258026,512,30070,32769,1,0,0,1,0,0,0,8,2
719,409.82800299999997,512,30068,32769,1,0,0,1,0,0,0,2,98
720,410.39801,512,30068,32769,1,0,0,1,0,0,0,11,210
721,410.96802599999995,512,30069,32769,1,0,0,1,0,0,0,4,66
722,411.538019,512,30069,32769,1,0,0,1,0,0,0,13,178
723,412.107984,512,30067,32769,1,0,0,1,0,0,0,6,34
724,412.678005,512,30065,32769,1,0,0,1,0,0,0,15,146
725,413.24798599999997,512,30064,32769,1,0,0,1,0,0,0,8,2
726,413.817989,512,30064,32769,1,0,0,1,0,0,0,1,114
727,414.38799900000004,512,30062,32769,1,0,0,1,0,0,0,10,226
728,414.958,512,30062,32769,1,0,0,1,0,0,0,3,82
729,415.527966,512,30061,32769,1,0,0,1,0,0,0,12,194
730,416.097962,512,30063,32769,1,0,0,1,0,0,0,5,50
731,416.667955,512,30202,32769,1,0,0,1,0,0,0,14,162
732,417.237974,512,30177,32769,1,0,0,1,0,0,0,7,18
733,417.807952,512,30160,32769,1,0,0,1,0,0,0,0,130
734,418.377949,512,30142,32769,1,0,0,1,0,0,0,9,242
735,418.94795899999997,512,30126,32769,1,0,0,1,0,0,0,2,98
736,419.51794400000006,512,30114,32769,1,0,0,1,0,0,0,11,210
737,420.087953,512,30102,32769,1,0,0,1,0,0,0,4,66
738,420.65790899999996,512,30093,32769,1,0,0,1,0,0,0,13,178
739,421.227939,512,30084,32769,1,0,0,1,0,0,0,6,34
740,421.79793099999995,512,30075,32769,1,0,0,1,0,0,0,15,146
741,422.367939,512,30070,32769,1,0,0,1,0,0,0,8,2
742,422.93789699999996,512,30069,32769,1,0,0,1,0,0,0,1,114
743,423.50791200000003,512,30065,32769,1,0,0,1,0,0,0,10,226
744,424.07789699999995,512,30060,32769,1,0,0,1,0,0,0,3,82
745,424.647904,512,30219,32769,1,0,0,1,0,0,0,12,194
746,425.217891,512,30195,32769,1,0,0,1,0,0,0,5,50
747,425.78787,512,30168,32769,1,0,0,1,0,0,0,14,162
748,426.357878,512,30150,32769,1,0,0,1,0,0,0,7,18
749,426.927878,512,30134,32769,1,0,0,1,0,0,0,0,130
750,427.49788499999994,512,30117,32769,1,0,0,1,0,0,0,9,242
751,428.067864,512,30107,32769,1,0,0,1,0,0,0,2,98
752,428.637879,512,30095,32769,1,0,0,1,0,0,0,11,210
753,429.20786100000004,512,30086,32769,1,0,0,1,0,0,0,4,66
754,429.77784699999995,512,30078,32769,1,0,0,1,0,0,0,13,178
755,430.347847,512,30073,32769,1,0,0,1,0,0,0,6,34
756,430.917857,512,30067,32769,1,0,0,1,0,0,0,15,146
757,431.487852,512,30204,32769,1,0,0,1,0,0,0,8,2
758,432.05784000000006,512,30177,32769,1,0,0,1,0,0,0,1,114
759,432.627842,512,30157,32769,1,0,0,1,0,0,0,10,226
760,433.197832,512,30139,32769,1,0,0,1,0,0,0,3,82
761,433.76782099999997,512,30122,32769,1,0,0,1,0,0,0,12,194
762,434.33781500000003,512,30112,32769,1,0,0,1,0,0,0,5,50
763,434.907788,512,30103,32769,1,0,0,1,0,0,0,14,162
764,435.47779699999995,512,30092,32769,1,0,0,1,0,0,0,7,18
765,436.04780999999997,512,30084,32769,1,0,0,1,0,0,0,0,130
766,436.617806,512,30079,32769,1,0,0,1,0,0,0,9,242
767,437.18778399999997,512,30072,32769,1,0,0,1,0,0,0,2,98
768,437.75775999999996,512,30070,32769,1,0,0,1,0,0,0,10,226
769,438.32777999999996,512,30068,32769,1,0,0,1,0,0,0,4,66
770,438.89778600000005,512,30065,32769,1,0,0,1,0,0,0,13,178
771,439.467795,512,30063,32769,1,0,0,1,0,0,0,6,34
772,440.037783,512,30063,32769,1,0,0,1,0,0,0,15,146
773,440.607784,512,30061,32769,1,0,0,1,0,0,0,8,2
774,441.177741,512,30060,32769,1,0,0,1,0,0,0,1,114
775,441.747746,512,30058,32769,1,0,0,1,0,0,0,10,226
776,442.317746,512,30000,32769,1,0,0,1,0,0,0,3,82
777,442.88775499999997,512,30000,32769,1,0,0,1,0,0,0,12,194
778,443.45772400000004,512,30000,32769,1,0,0,1,0,0,0,5,50
779,444.027728,512,30000,32769,1,0,0,1,0,0,0,14,162
780,444.597722,512,30000,32769,1,0,0,1,0,0,0,7,18
781,445.167728,512,30000,32769,1,0,0,1,0,0,0,0,130
782,445.73773099999994,512,30000,32769,1,0,0,1,0,0,0,9,242
783,446.30773700000003,512,30000,32769,1,0,0,1,0,0,0,2,98
784,446.87768600000004,512,30000,32769,1,0,0,1,0,0,0,11,210
785,447.447722,512,30000,32769,1,0,0,1,0,0,0,4,66
786,448.01769400000006,512,30000,32769,1,0,0,1,0,0,0,13,178
787,448.587716,512,30000,32769,1,0,0,1,0,0,0,6,34
788,449.157729,512,30000,32769,1,0,0,1,0,0,0,15,146
789,449.727688,512,30000,32769,1,0,0,1,0,0,0,8,2
790,450.29767300000003,512,30000,32769,1,0,0,1,0,0,0,1,114
