,01VCU_Tx_trqMCURR,06VCU_Tx_stMCURRReq,10VCU_Tx_ctRolling8,11VCU_Tx_numChkS8
66,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
67,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
68,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
69,0.19928825622775648,0.0,0.2,0.596078431372549
70,0.19928825622775648,0.0,0.8,0.03137254901960784
71,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
72,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
73,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
74,0.19928825622775648,0.0,0.0,0.7843137254901961
75,0.19928825622775648,0.0,0.6,0.2196078431372549
76,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
77,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
78,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
79,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
80,0.19928825622775648,0.0,0.4,0.40784313725490196
81,0.19928825622775648,0.0,1.0,0.8470588235294118
82,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
83,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
84,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
85,0.19928825622775648,0.0,0.2,0.596078431372549
86,0.19928825622775648,0.0,0.8,0.03137254901960784
87,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
88,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
89,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
90,0.19928825622775648,0.0,0.0,0.7843137254901961
91,0.19928825622775648,0.0,0.6,0.2196078431372549
92,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
93,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
94,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
95,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
96,0.19928825622775648,0.0,0.4,0.40784313725490196
97,0.19928825622775648,0.0,1.0,0.8470588235294118
98,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
99,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
100,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
101,0.19928825622775648,0.0,0.2,0.596078431372549
102,0.19928825622775648,0.0,0.8,0.03137254901960784
103,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
104,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
105,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
106,0.19928825622775648,0.0,0.0,0.7843137254901961
107,0.19928825622775648,0.0,0.6,0.2196078431372549
108,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
109,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
110,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
111,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
112,0.19928825622775648,0.0,0.4,0.40784313725490196
113,0.19928825622775648,0.0,1.0,0.8470588235294118
114,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
115,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
116,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
117,0.19928825622775648,0.0,0.2,0.596078431372549
118,0.19928825622775648,0.0,0.8,0.03137254901960784
119,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
120,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
121,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
122,0.19928825622775648,0.0,0.0,0.7843137254901961
123,0.19928825622775648,0.0,0.6,0.2196078431372549
124,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
125,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
126,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
127,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
128,0.19928825622775648,0.0,0.4,0.40784313725490196
129,0.19928825622775648,0.0,1.0,0.8470588235294118
130,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
131,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
132,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
133,0.19928825622775648,0.0,0.2,0.596078431372549
134,0.19928825622775648,0.0,0.8,0.03137254901960784
135,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
136,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
137,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
138,0.19928825622775648,0.0,0.0,0.7843137254901961
139,0.19928825622775648,0.0,0.6,0.2196078431372549
140,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
141,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
142,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
143,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
144,0.19928825622775648,0.0,0.4,0.40784313725490196
145,0.19928825622775648,0.0,1.0,0.8470588235294118
146,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
147,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
148,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
149,0.19928825622775648,0.0,0.2,0.596078431372549
150,0.19928825622775648,0.0,0.8,0.03137254901960784
151,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
152,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
153,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
154,0.19928825622775648,0.0,0.0,0.7843137254901961
155,0.19928825622775648,0.0,0.6,0.2196078431372549
156,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
157,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
158,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
159,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
160,0.19928825622775648,0.0,0.4,0.40784313725490196
161,0.19928825622775648,0.0,1.0,0.8470588235294118
162,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
163,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
164,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
165,0.19928825622775648,0.0,0.2,0.596078431372549
166,0.19928825622775648,0.0,0.8,0.03137254901960784
167,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
168,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
169,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
170,0.19928825622775648,0.0,0.0,0.7843137254901961
171,0.19928825622775648,0.0,0.6,0.2196078431372549
172,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
173,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
174,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
175,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
176,0.19928825622775648,0.0,0.4,0.40784313725490196
177,0.19928825622775648,0.0,1.0,0.8470588235294118
178,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
179,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
180,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
181,0.19928825622775648,0.0,0.2,0.596078431372549
182,0.19928825622775648,0.0,0.8,0.03137254901960784
183,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
184,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
185,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
186,0.19928825622775648,0.0,0.0,0.7843137254901961
187,0.19928825622775648,0.0,0.6,0.2196078431372549
188,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
189,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
190,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
191,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
192,0.19928825622775648,0.0,0.4,0.40784313725490196
193,0.19928825622775648,0.0,1.0,0.8470588235294118
194,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
195,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
196,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
197,0.19928825622775648,0.0,0.2,0.596078431372549
198,0.19928825622775648,0.0,0.8,0.03137254901960784
199,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
200,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
201,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
202,0.19928825622775648,0.0,0.0,0.7843137254901961
203,0.19928825622775648,0.0,0.6,0.2196078431372549
204,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
205,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
206,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
207,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
208,0.19928825622775648,0.0,0.4,0.40784313725490196
209,0.19928825622775648,0.0,1.0,0.8470588235294118
210,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
211,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
212,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
213,0.19928825622775648,0.0,0.2,0.596078431372549
214,0.19928825622775648,0.0,0.8,0.03137254901960784
215,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
216,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
217,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
218,0.19928825622775648,0.0,0.0,0.7843137254901961
219,0.19928825622775648,0.0,0.6,0.2196078431372549
220,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
221,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
222,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
223,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
224,0.19928825622775648,0.0,0.4,0.40784313725490196
225,0.19928825622775648,0.0,1.0,0.8470588235294118
226,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
227,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
228,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
229,0.19928825622775648,0.0,0.2,0.596078431372549
230,0.19928825622775648,0.0,0.8,0.03137254901960784
231,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
232,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
233,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
234,0.19928825622775648,0.0,0.0,0.7843137254901961
235,0.19928825622775648,0.0,0.6,0.2196078431372549
236,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
237,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
238,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
239,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
240,0.19928825622775648,0.0,0.4,0.40784313725490196
241,0.19928825622775648,0.0,1.0,0.8470588235294118
242,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
243,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
244,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
245,0.19928825622775648,0.0,0.2,0.596078431372549
246,0.19928825622775648,0.0,0.8,0.03137254901960784
247,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
248,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
249,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
250,0.19928825622775648,0.0,0.0,0.7843137254901961
251,0.19928825622775648,0.0,0.6,0.2196078431372549
252,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
253,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
254,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
255,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
256,0.19928825622775648,0.0,0.4,0.40784313725490196
257,0.19928825622775648,0.0,1.0,0.8470588235294118
258,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
259,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
260,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
261,0.19928825622775648,0.0,0.2,0.596078431372549
262,0.19928825622775648,0.0,0.8,0.03137254901960784
263,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
264,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
265,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
266,0.19928825622775648,0.0,0.0,0.7843137254901961
267,0.19928825622775648,0.0,0.6,0.2196078431372549
268,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
269,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
270,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
271,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
272,0.19928825622775648,0.0,0.4,0.40784313725490196
273,0.19928825622775648,0.0,1.0,0.8470588235294118
274,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
275,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
276,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
277,0.19928825622775648,0.0,0.2,0.596078431372549
278,0.19928825622775648,0.0,0.8,0.03137254901960784
279,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
280,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
281,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
282,0.19928825622775648,0.0,0.0,0.7843137254901961
283,0.19928825622775648,0.0,0.6,0.2196078431372549
284,0.19928825622775648,0.0,0.13333333333333333,0.6588235294117647
285,0.19928825622775648,0.0,0.7333333333333333,0.09411764705882353
286,0.19928825622775648,0.0,0.26666666666666666,0.5333333333333333
287,0.19928825622775648,0.0,0.8666666666666667,0.9725490196078431
288,0.19928825622775648,0.0,0.4,0.40784313725490196
289,0.19928825622775648,0.0,1.0,0.8470588235294118
290,0.19928825622775648,0.0,0.5333333333333333,0.2823529411764706
291,0.19928825622775648,0.0,0.06666666666666667,0.7215686274509804
292,0.19928825622775648,0.0,0.6666666666666666,0.1568627450980392
293,0.19928825622775648,0.0,0.2,0.596078431372549
294,0.19928825622775648,0.0,0.8,0.03137254901960784
295,0.19928825622775648,0.0,0.3333333333333333,0.47058823529411764
296,0.19928825622775648,0.0,0.9333333333333333,0.9098039215686274
297,0.19928825622775648,0.0,0.4666666666666667,0.34509803921568627
298,0.19928825622775648,0.0,0.0,0.7843137254901961
299,0.19928825622775648,0.0,0.6,0.2196078431372549
300,0.19928825622775648,1.0,0.13333333333333333,0.788235294117647
301,0.19928825622775648,1.0,0.7333333333333333,0.42745098039215684
302,0.19928825622775648,1.0,0.26666666666666666,0.8666666666666667
303,0.19306049822063898,1.0,0.8666666666666667,0.44705882352941173
304,0.14590747330960596,1.0,0.4,0.00784313725490196
305,0.14590747330960596,1.0,1.0,0.580392156862745
306,0.11832740213522897,1.0,0.5333333333333333,0.1568627450980392
307,0.09964412811387646,1.0,0.06666666666666667,0.7333333333333333
308,0.08096085409252396,1.0,0.6666666666666666,0.16862745098039217
309,0.07206405693949947,1.0,0.2,0.6509803921568628
310,0.05338078291814696,1.0,0.8,0.1411764705882353
311,0.05427046263345048,1.0,0.3333333333333333,0.6235294117647059
312,0.15569395017793397,1.0,0.9333333333333333,0.06274509803921569
313,0.160142348754448,1.0,0.4666666666666667,0.5725490196078431
314,0.12366548042704295,1.0,0.0,0.09803921568627451
315,0.07829181494661697,1.0,0.6,0.6235294117647059
316,0.06405693950177849,1.0,0.13333333333333333,0.10196078431372549
317,0.05693950177935747,1.0,0.7333333333333333,0.6313725490196078
318,0.04092526690391196,1.0,0.26666666666666666,0.1411764705882353
319,0.040035587188612,1.0,0.8666666666666667,0.6431372549019607
320,0.03202846975088747,1.0,0.4,0.14901960784313725
321,0.006227758007113948,1.0,1.0,0.615686274509804
322,0.0,1.0,0.5333333333333333,0.050980392156862744
323,0.0,1.0,0.06666666666666667,0.4823529411764706
324,0.07206405693949947,1.0,0.6666666666666666,0.8941176470588235
325,0.09074733096085197,1.0,0.2,0.32941176470588235
326,0.056049822064053956,1.0,0.8,0.7686274509803921
327,0.040035587188612,1.0,0.3333333333333333,0.20392156862745098
328,0.11032028469750799,1.0,0.9333333333333333,0.6431372549019607
329,0.19928825622775648,1.0,0.4666666666666667,0.0784313725490196
330,0.19928825622775648,1.0,0.0,0.5450980392156862
331,0.19928825622775648,1.0,0.6,0.01568627450980392
332,0.19928825622775648,1.0,0.13333333333333333,0.49019607843137253
333,0.19928825622775648,1.0,0.7333333333333333,0.5019607843137255
334,0.19928825622775648,1.0,0.26666666666666666,0.12156862745098039
335,0.25444839857651047,1.0,0.8666666666666667,0.4235294117647059
336,0.395017793594306,1.0,0.4,0.796078431372549
337,0.542704626334519,1.0,1.0,0.21176470588235294
338,0.598754448398573,1.0,0.5333333333333333,0.7529411764705882
339,0.611209964412808,1.0,0.06666666666666667,0.592156862745098
340,0.6094306049822045,1.0,0.6666666666666666,0.4823529411764706
341,0.558718861209961,1.0,0.2,0.0
342,0.5613879003558715,1.0,0.8,0.3607843137254902
343,0.5213523131672595,1.0,0.3333333333333333,0.06666666666666667
344,0.42348754448398296,1.0,0.9333333333333333,0.7411764705882353
345,0.3941281138790025,1.0,0.4666666666666667,0.3333333333333333
346,0.23932384341636848,1.0,0.0,0.8549019607843137
347,0.27846975088967696,1.0,0.6,0.2901960784313725
348,0.31316725978647497,1.0,0.13333333333333333,0.7568627450980392
349,0.23932384341636848,1.0,0.6666666666666666,0.2823529411764706
350,0.21708185053380546,1.0,0.26666666666666666,0.6588235294117647
351,0.21708185053380546,1.0,0.8666666666666667,0.054901960784313725
352,0.21619217081850195,1.0,0.4,0.44705882352941173
353,0.227758007117437,1.0,1.0,0.8352941176470589
354,0.280249110320284,1.0,0.5333333333333333,0.18823529411764706
355,0.277580071174377,1.0,0.06666666666666667,0.592156862745098
356,0.2766903914590735,1.0,0.6666666666666666,0.011764705882352941
357,0.27846975088967696,1.0,0.2,0.4392156862745098
358,0.27224199288255946,1.0,0.8,0.8823529411764706
359,0.24822064056939297,1.0,0.26666666666666666,0.3803921568627451
360,0.26957295373665247,1.0,0.9333333333333333,0.7450980392156863
361,0.310498220640568,1.0,0.4666666666666667,0.18823529411764706
362,0.3113879003558715,1.0,0.0,0.6941176470588235
363,0.30604982206405396,1.0,0.6,0.1803921568627451
364,0.305160142348754,1.0,0.13333333333333333,0.6862745098039216
365,0.29359430604981895,1.0,0.7333333333333333,0.16078431372549018
366,0.320284697508896,1.0,0.26666666666666666,0.615686274509804
367,0.43327402135231097,1.0,0.8666666666666667,0.07450980392156863
368,0.4768683274021335,1.0,0.4,0.6470588235294118
369,0.5088967971530245,1.0,0.9333333333333333,0.3058823529411765
370,0.545373665480426,1.0,0.5333333333333333,0.9254901960784314
371,0.480427046263344,1.0,0.06666666666666667,0.4823529411764706
372,0.3718861209964395,1.0,0.6666666666666666,0.9215686274509803
373,0.33096085409252396,1.0,0.2,0.3568627450980392
374,0.22864768683273695,1.0,0.8,0.796078431372549
375,0.19928825622775648,1.0,0.3333333333333333,0.23137254901960785
376,0.330071174377224,1.0,0.9333333333333333,0.6705882352941176
377,0.43238434163700745,1.0,0.4666666666666667,0.10588235294117647
378,0.45373665480426695,1.0,0.0,0.5450980392156862
379,0.45373665480426695,1.0,0.5333333333333333,0.043137254901960784
380,0.45373665480426695,1.0,0.13333333333333333,0.4196078431372549
381,0.20017793594306,1.0,0.7333333333333333,0.8588235294117647
382,0.19928825622775648,1.0,0.26666666666666666,0.29411764705882354
383,0.19928825622775648,1.0,0.8666666666666667,0.7333333333333333
384,0.19928825622775648,1.0,0.4,0.16862745098039217
385,0.22064056939501597,1.0,1.0,0.6078431372549019
386,0.2313167259786475,1.0,0.5333333333333333,0.043137254901960784
387,0.23665480427046148,1.0,0.06666666666666667,0.4823529411764706
388,0.24466192170818246,1.0,0.6666666666666666,0.9215686274509803
389,0.25088967971529996,1.0,0.13333333333333333,0.4196078431372549
390,0.252669039145907,1.0,0.8,0.796078431372549
391,0.258007117437721,1.0,0.3333333333333333,0.23137254901960785
392,0.26067615658362797,1.0,0.9333333333333333,0.6705882352941176
393,0.26245551601423145,1.0,0.4666666666666667,0.10588235294117647
394,0.2642348754448385,1.0,0.0,0.5450980392156862
395,0.265124555160142,1.0,0.6,0.984313725490196
396,0.26601423487544196,1.0,0.13333333333333333,0.4196078431372549
397,0.26601423487544196,1.0,0.7333333333333333,0.8588235294117647
398,0.26601423487544196,1.0,0.26666666666666666,0.29411764705882354
399,0.26868327402134895,1.0,0.8,0.796078431372549
400,0.26868327402134895,1.0,0.4,0.16862745098039217
401,0.2669039145907455,1.0,1.0,0.6078431372549019
402,0.265124555160142,1.0,0.5333333333333333,0.043137254901960784
403,0.2669039145907455,1.0,0.06666666666666667,0.4823529411764706
404,0.265124555160142,1.0,0.6666666666666666,0.9215686274509803
405,0.2642348754448385,1.0,0.2,0.3568627450980392
406,0.2615658362989315,1.0,0.8,0.796078431372549
407,0.26067615658362797,1.0,0.3333333333333333,0.23137254901960785
408,0.26067615658362797,1.0,0.9333333333333333,0.6705882352941176
409,0.2588967971530245,1.0,0.4,0.16862745098039217
410,0.258007117437721,1.0,0.0,0.5450980392156862
411,0.2588967971530245,1.0,0.6,0.984313725490196
412,0.25978647686832446,1.0,0.13333333333333333,0.4196078431372549
413,0.258007117437721,1.0,0.7333333333333333,0.8588235294117647
414,0.25711743772241746,1.0,0.26666666666666666,0.29411764705882354
415,0.25711743772241746,1.0,0.8666666666666667,0.7333333333333333
416,0.258007117437721,1.0,0.4,0.16862745098039217
417,0.258007117437721,1.0,1.0,0.6078431372549019
418,0.25711743772241746,1.0,0.5333333333333333,0.043137254901960784
419,0.255338078291814,1.0,0.0,0.5450980392156862
420,0.255338078291814,1.0,0.6666666666666666,0.9215686274509803
421,0.25622775800711395,1.0,0.2,0.3568627450980392
422,0.25622775800711395,1.0,0.8,0.796078431372549
423,0.25622775800711395,1.0,0.3333333333333333,0.23137254901960785
424,0.506227758007114,1.0,0.9333333333333333,0.6705882352941176
425,0.4617437722419915,1.0,0.4666666666666667,0.10588235294117647
426,0.42526690391459,1.0,0.0,0.5450980392156862
427,0.40124555160141995,1.0,0.6,0.984313725490196
428,0.372775800711743,1.0,0.13333333333333333,0.4196078431372549
429,0.34964412811387646,1.0,0.6666666666666666,0.9215686274509803
430,0.3318505338078275,1.0,0.26666666666666666,0.29411764705882354
431,0.31494661921707845,1.0,0.8666666666666667,0.7333333333333333
432,0.3042704626334505,1.0,0.4,0.16862745098039217
433,0.292704626334519,1.0,1.0,0.6078431372549019
434,0.28469750889679446,1.0,0.5333333333333333,0.043137254901960784
435,0.277580071174377,1.0,0.06666666666666667,0.4823529411764706
436,0.27224199288255946,1.0,0.6666666666666666,0.9215686274509803
437,0.26868327402134895,1.0,0.2,0.3568627450980392
438,0.2642348754448385,1.0,0.8,0.796078431372549
439,0.26067615658362797,1.0,0.26666666666666666,0.29411764705882354
440,0.258007117437721,1.0,0.9333333333333333,0.6705882352941176
441,0.258007117437721,1.0,0.4666666666666667,0.10588235294117647
442,0.255338078291814,1.0,0.0,0.5450980392156862
443,0.25355871886120696,1.0,0.6,0.984313725490196
444,0.255338078291814,1.0,0.13333333333333333,0.4196078431372549
445,0.252669039145907,1.0,0.7333333333333333,0.8588235294117647
446,0.252669039145907,1.0,0.26666666666666666,0.29411764705882354
447,0.252669039145907,1.0,0.8666666666666667,0.7333333333333333
